product_id,product_name,category,price,rating,availability,number_of_reviews,product_url,scrape_date
319,Crazy Love: Overwhelmed by a Relentless God,Books,47.72,Two,In stock,,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,2025-12-18
320,Cometh the Hour (The Clifton Chronicles #6),Books,25.01,Three,In stock,,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,2025-12-18
321,Code Name Verity (Code Name Verity #1),Books,22.13,Four,In stock,,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,2025-12-18
322,Clockwork Angel (The Infernal Devices #1),Books,44.14,One,In stock,,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,2025-12-18
323,City of Glass (The Mortal Instruments #3),Books,56.02,Four,In stock,,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,2025-12-18
324,City of Fallen Angels (The Mortal Instruments #4),Books,11.23,Four,In stock,,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,2025-12-18
325,City of Bones (The Mortal Instruments #1),Books,43.28,One,In stock,,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,2025-12-18
326,City of Ashes (The Mortal Instruments #2),Books,47.27,One,In stock,,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,2025-12-18
327,Cell,Books,20.29,Four,In stock,,https://books.toscrape.com/catalogue/cell_674/index.html,2025-12-18
328,Catching Jordan (Hundred Oaks),Books,50.83,Three,In stock,,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,2025-12-18
329,"Carry On, Warrior: Thoughts on Life Unarmed",Books,31.85,Three,In stock,,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,2025-12-18
330,Carrie,Books,46.23,Two,In stock,,https://books.toscrape.com/catalogue/carrie_671/index.html,2025-12-18
331,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Books,37.8,Four,In stock,,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,2025-12-18
332,Brain on Fire: My Month of Madness,Books,49.32,Five,In stock,,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,2025-12-18
333,Batman: Europa,Books,32.01,Two,In stock,,https://books.toscrape.com/catalogue/batman-europa_668/index.html,2025-12-18
334,Barefoot Contessa Back to Basics,Books,28.01,One,In stock,,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,2025-12-18
335,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Books,50.62,Five,In stock,,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,2025-12-18
336,Balloon Animals,Books,17.03,Three,In stock,,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,2025-12-18
337,Art Ops Vol. 1,Books,48.8,Three,In stock,,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,2025-12-18
338,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Books,58.14,Four,In stock,,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,2025-12-18
339,Angels Walking (Angels Walking #1),Books,34.2,Two,In stock,,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,2025-12-18
340,Angels & Demons (Robert Langdon #1),Books,51.48,Three,In stock,,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,2025-12-18
341,All the Light We Cannot See,Books,29.87,Five,In stock,,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,2025-12-18
342,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Books,10.9,Two,In stock,,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,2025-12-18
343,Abstract City,Books,56.37,Five,In stock,,https://books.toscrape.com/catalogue/abstract-city_658/index.html,2025-12-18
344,A Time of Torment (Charlie Parker #14),Books,48.35,Five,In stock,,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,2025-12-18
345,A Study in Scarlet (Sherlock Holmes #1),Books,16.73,Two,In stock,,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,2025-12-18
346,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Books,56.48,Two,In stock,,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,2025-12-18
347,A People's History of the United States,Books,40.79,Two,In stock,,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,2025-12-18
348,A Man Called Ove,Books,39.72,One,In stock,,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,2025-12-18
349,A Distant Mirror: The Calamitous 14th Century,Books,14.58,Three,In stock,,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,2025-12-18
350,A Brush of Wings (Angels Walking #3),Books,55.51,One,In stock,,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,2025-12-18
351,1491: New Revelations of the Americas Before Columbus,Books,21.8,Three,In stock,,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,2025-12-18
352,"The Three Searches, Meaning, and the Story",Books,13.33,Three,In stock,,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,2025-12-18
353,Searching for Meaning in Gailana,Books,38.73,One,In stock,,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,2025-12-18
354,Rook,Books,37.86,Four,In stock,,https://books.toscrape.com/catalogue/rook_647/index.html,2025-12-18
355,My Kitchen Year: 136 Recipes That Saved My Life,Books,11.53,Two,In stock,,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,2025-12-18
356,13 Hours: The Inside Account of What Really Happened In Benghazi,Books,27.06,One,In stock,,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,2025-12-18
357,Will You Won't You Want Me?,Books,13.86,Three,In stock,,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,2025-12-18
358,Tipping Point for Planet Earth: How Close Are We to the Edge?,Books,37.55,One,In stock,,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,2025-12-18
359,The Star-Touched Queen,Books,32.3,Five,In stock,,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,2025-12-18
360,The Silent Sister (Riley MacPherson #1),Books,46.29,Five,In stock,,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,2025-12-18
361,The Midnight Watch: A Novel of the Titanic and the Californian,Books,26.2,One,In stock,,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,2025-12-18
362,The Lonely City: Adventures in the Art of Being Alone,Books,33.26,Two,In stock,,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,2025-12-18
363,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Books,59.15,Four,In stock,,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,2025-12-18
364,The Golden Condom: And Other Essays on Love Lost and Found,Books,39.43,One,In stock,,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,2025-12-18
365,The Epidemic (The Program 0.6),Books,14.44,Five,In stock,,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,2025-12-18
366,The Dinner Party,Books,56.54,Two,In stock,,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,2025-12-18
367,The Diary of a Young Girl,Books,59.9,Three,In stock,,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,2025-12-18
368,The Children,Books,11.88,Three,In stock,,https://books.toscrape.com/catalogue/the-children_633/index.html,2025-12-18
369,Stars Above (The Lunar Chronicles #4.5),Books,48.05,Two,In stock,,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,2025-12-18
370,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Books,21.21,Three,In stock,,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2025-12-18
371,Raspberry Pi Electronics Projects for the Evil Genius,Books,49.67,Four,In stock,,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,2025-12-18
372,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Books,43.14,One,In stock,,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,2025-12-18
373,Psycho: Sanitarium (Psycho #1.5),Books,36.97,Five,In stock,,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,2025-12-18
374,Poisonous (Max Revere Novels #3),Books,26.8,Three,In stock,,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,2025-12-18
375,One with You (Crossfire #5),Books,15.71,Four,In stock,,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,2025-12-18
376,No Love Allowed (Dodge Cove #1),Books,54.65,Four,In stock,,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,2025-12-18
377,Murder at the 42nd Street Library (Raymond Ambler #1),Books,54.36,Four,In stock,,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,2025-12-18
378,Most Wanted,Books,35.28,Three,In stock,,https://books.toscrape.com/catalogue/most-wanted_623/index.html,2025-12-18
379,"Love, Lies and Spies",Books,20.55,Two,In stock,,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,2025-12-18
380,How to Speak Golf: An Illustrated Guide to Links Lingo,Books,58.32,Five,In stock,,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,2025-12-18
381,Hide Away (Eve Duncan #20),Books,11.84,One,In stock,,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,2025-12-18
382,Furiously Happy: A Funny Book About Horrible Things,Books,41.46,Four,In stock,,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,2025-12-18
383,Everyday Italian: 125 Simple and Delicious Recipes,Books,20.1,Five,In stock,,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,2025-12-18
384,Equal Is Unfair: America's Misguided Fight Against Income Inequality,Books,56.86,One,In stock,,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,2025-12-18
385,Eleanor & Park,Books,56.51,Five,In stock,,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,2025-12-18
386,Dirty (Dive Bar #1),Books,40.83,Four,In stock,,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,2025-12-18
387,Can You Keep a Secret? (Fear Street Relaunch #4),Books,48.64,One,In stock,,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,2025-12-18
388,Boar Island (Anna Pigeon #19),Books,59.48,Three,In stock,,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,2025-12-18
389,A Paris Apartment,Books,39.01,Four,In stock,,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,2025-12-18
390,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Books,38.77,One,In stock,,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,2025-12-18
391,Troublemaker: Surviving Hollywood and Scientology,Books,48.39,Two,In stock,,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,2025-12-18
392,The Widow,Books,27.26,Two,In stock,,https://books.toscrape.com/catalogue/the-widow_609/index.html,2025-12-18
393,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Books,11.68,Four,In stock,,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,2025-12-18
394,The Improbability of Love,Books,59.45,One,In stock,,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,2025-12-18
395,The Art of Startup Fundraising,Books,21.0,Three,In stock,,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,2025-12-18
396,Take Me Home Tonight (Rock Star Romance #3),Books,53.98,Three,In stock,,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,2025-12-18
397,Sleeping Giants (Themis Files #1),Books,48.74,One,In stock,,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,2025-12-18
398,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Books,21.15,Two,In stock,,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,2025-12-18
399,Playing with Fire,Books,13.71,Three,In stock,,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,2025-12-18
400,Off the Hook (Fishing for Trouble #1),Books,47.67,Three,In stock,,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,2025-12-18
401,Mothering Sunday,Books,13.34,Two,In stock,,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,2025-12-18
402,"Mother, Can You Not?",Books,16.89,Five,In stock,,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,2025-12-18
403,M Train,Books,27.18,One,In stock,,https://books.toscrape.com/catalogue/m-train_598/index.html,2025-12-18
404,Lilac Girls,Books,17.28,Two,In stock,,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,2025-12-18
405,Lies and Other Acts of Love,Books,45.14,One,In stock,,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,2025-12-18
406,Lab Girl,Books,40.85,One,In stock,,https://books.toscrape.com/catalogue/lab-girl_595/index.html,2025-12-18
407,Keep Me Posted,Books,20.46,Four,In stock,,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,2025-12-18
408,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Books,56.27,Three,In stock,,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,2025-12-18
409,Grey (Fifty Shades #4),Books,48.49,Four,In stock,,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,2025-12-18
410,"Exit, Pursued by a Bear",Books,51.34,Four,In stock,,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,2025-12-18
411,Daredevils,Books,16.34,Three,In stock,,https://books.toscrape.com/catalogue/daredevils_590/index.html,2025-12-18
412,Cravings: Recipes for What You Want to Eat,Books,20.5,Three,In stock,,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,2025-12-18
413,Born for This: How to Find the Work You Were Meant to Do,Books,21.59,Five,In stock,,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,2025-12-18
414,Arena,Books,21.36,Four,In stock,,https://books.toscrape.com/catalogue/arena_587/index.html,2025-12-18
415,Adultery,Books,20.88,Five,In stock,,https://books.toscrape.com/catalogue/adultery_586/index.html,2025-12-18
416,A Mother's Reckoning: Living in the Aftermath of Tragedy,Books,19.53,Three,In stock,,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,2025-12-18
417,A Gentleman's Position (Society of Gentlemen #3),Books,14.75,Five,In stock,,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,2025-12-18
418,11/22/63,Books,48.48,Three,In stock,,https://books.toscrape.com/catalogue/112263_583/index.html,2025-12-18
419,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Books,24.57,Two,In stock,,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,2025-12-18
420,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Books,49.71,Five,In stock,,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,2025-12-18
421,Without Shame,Books,48.27,Five,In stock,,https://books.toscrape.com/catalogue/without-shame_580/index.html,2025-12-18
422,Watchmen,Books,58.05,Four,In stock,,https://books.toscrape.com/catalogue/watchmen_579/index.html,2025-12-18
423,Unlimited Intuition Now,Books,58.87,Four,In stock,,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,2025-12-18
424,Underlying Notes,Books,11.82,Two,In stock,,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,2025-12-18
425,The Shack,Books,28.03,One,In stock,,https://books.toscrape.com/catalogue/the-shack_576/index.html,2025-12-18
426,The New Brand You: Your New Image Makes the Sale for You,Books,44.05,Five,In stock,,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,2025-12-18
427,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Books,12.34,Four,In stock,,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,2025-12-18
428,The Flowers Lied,Books,16.68,Two,In stock,,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,2025-12-18
429,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Books,55.91,One,In stock,,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,2025-12-18
430,The Book of Mormon,Books,24.57,Three,In stock,,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,2025-12-18
431,The Art and Science of Low Carbohydrate Living,Books,52.98,Five,In stock,,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,2025-12-18
432,The Alien Club,Books,54.4,One,In stock,,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,2025-12-18
433,Suzie Snowflake: One beautiful flake (a self-esteem story),Books,54.81,Five,In stock,,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,2025-12-18
434,Nap-a-Roo,Books,25.08,One,In stock,,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,2025-12-18
435,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Books,10.41,Four,In stock,,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,2025-12-18
436,Modern Day Fables,Books,47.44,Two,In stock,,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,2025-12-18
437,If I Gave You God's Phone Number....: Searching for Spirituality in America,Books,20.91,One,In stock,,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,2025-12-18
438,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Books,33.95,Four,In stock,,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,2025-12-18
439,Dress Your Family in Corduroy and Denim,Books,43.68,Three,In stock,,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,2025-12-18
440,Don't Forget Steven,Books,33.23,One,In stock,,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,2025-12-18
441,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Books,35.92,Two,In stock,,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,2025-12-18
442,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Books,48.63,Four,In stock,,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,2025-12-18
443,A Shard of Ice (The Black Symphony Saga #1),Books,56.63,Three,In stock,,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,2025-12-18
444,A Hero's Curse (The Unseen Chronicles #1),Books,50.49,Three,In stock,,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,2025-12-18
445,23 Degrees South: A Tropical Tale of Changing Whether...,Books,35.79,Two,In stock,,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,2025-12-18
446,"Zero to One: Notes on Startups, or How to Build the Future",Books,34.06,Three,In stock,,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,2025-12-18
447,Why Not Me?,Books,17.76,One,In stock,,https://books.toscrape.com/catalogue/why-not-me_554/index.html,2025-12-18
448,When Breath Becomes Air,Books,39.36,Two,In stock,,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,2025-12-18
449,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Books,36.94,Two,In stock,,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,2025-12-18
450,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Books,43.62,Five,In stock,,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,2025-12-18
451,The New Drawing on the Right Side of the Brain,Books,43.02,Three,In stock,,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,2025-12-18
452,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Books,28.45,Four,In stock,,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,2025-12-18
453,The Martian (The Martian #1),Books,41.39,Two,In stock,,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,2025-12-18
454,The High Mountains of Portugal,Books,51.15,One,In stock,,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,2025-12-18
455,The Grownup,Books,35.88,One,In stock,,https://books.toscrape.com/catalogue/the-grownup_546/index.html,2025-12-18
456,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Books,36.91,One,In stock,,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,2025-12-18
457,South of Sunshine,Books,28.93,One,In stock,,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,2025-12-18
458,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Books,38.89,Five,In stock,,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,2025-12-18
459,Silence in the Dark (Logan Point #4),Books,58.33,Three,In stock,,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,2025-12-18
460,Shadows of the Past (Logan Point #1),Books,39.67,Five,In stock,,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,2025-12-18
461,Roller Girl,Books,14.1,Five,In stock,,https://books.toscrape.com/catalogue/roller-girl_540/index.html,2025-12-18
462,Rising Strong,Books,21.82,Three,In stock,,https://books.toscrape.com/catalogue/rising-strong_539/index.html,2025-12-18
463,Proofs of God: Classical Arguments from Tertullian to Barth,Books,54.21,One,In stock,,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,2025-12-18
464,Please Kill Me: The Uncensored Oral History of Punk,Books,31.19,Four,In stock,,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,2025-12-18
465,Out of Print: City Lights Spotlight No. 14,Books,53.64,Five,In stock,,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,2025-12-18
466,My Life Next Door (My Life Next Door ),Books,36.39,Five,In stock,,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,2025-12-18
467,Miller's Valley,Books,58.54,Two,In stock,,https://books.toscrape.com/catalogue/millers-valley_534/index.html,2025-12-18
468,Man's Search for Meaning,Books,29.48,Three,In stock,,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,2025-12-18
469,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Books,25.06,Two,In stock,,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,2025-12-18
470,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Books,12.55,Three,In stock,,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,2025-12-18
471,Les Fleurs du Mal,Books,29.04,Five,In stock,,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,2025-12-18
472,Left Behind (Left Behind #1),Books,40.72,Two,In stock,,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,2025-12-18
473,Kill 'Em and Leave: Searching for James Brown and the American Soul,Books,45.05,Five,In stock,,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,2025-12-18
474,Kierkegaard: A Christian Missionary to Christians,Books,47.13,One,In stock,,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,2025-12-18
475,John Vassos: Industrial Design for Modern Life,Books,20.22,Four,In stock,,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,2025-12-18
476,I'll Give You the Sun,Books,56.48,One,In stock,,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,2025-12-18
477,I Will Find You,Books,44.21,One,In stock,,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,2025-12-18
478,Hystopia: A Novel,Books,21.96,Four,In stock,,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,2025-12-18
479,Howl and Other Poems,Books,40.45,Two,In stock,,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,2025-12-18
480,History of Beauty,Books,10.29,Four,In stock,,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,2025-12-18
481,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Books,52.86,Two,In stock,,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,2025-12-18
482,Future Shock (Future Shock #1),Books,55.65,Five,In stock,,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,2025-12-18
483,Ender's Game (The Ender Quintet #1),Books,43.64,One,In stock,,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,2025-12-18
484,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Books,28.41,One,In stock,,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,2025-12-18
